x,y,speed,acceleration
325.00126280489826,344.99827340141513,0.0011232716744429706,0.07539205228155281
325.0034108727312,344.9954282178082,0.002018541572748471,0.07832341784832755
325.0067865198794,344.9910797503336,0.003014337908703376,0.08142346421154278
325.01768496717494,344.9776184848849,0.005134992310798888,0.08296625874689662
325.04590990517283,344.94494617629607,0.008747513413815085,0.08782635081801252
325.0522220452618,344.9378986814071,0.009460988146727772,0.09280848174212493
325.07423219820856,344.9137906313314,0.011594978967574712,0.09280977192538456
325.1213395178785,344.86414698616926,0.015082780514128633,0.09185339174835463
325.15616326406797,344.8286354600472,0.017349596732129012,0.09630214302818758
325.2580281456589,344.72736806996244,0.022949259370504644,0.09871570396739651
325.31077558602095,344.6758682051999,0.025385037354580732,0.09871548372579757
325.3295858782241,344.6576348931657,0.026196960902067516,0.0987154103085004
325.3690601822358,344.61958135903336,0.02782080432606167,0.0987152634687597
325.5268409781501,344.4694304031778,0.03365573376634348,0.10174188492449066
325.60383744519766,344.39644366365195,0.03621815169099462,0.10174125551707065
325.8368771669075,344.1767111704719,0.04301832261500992,0.10174071804352548
326.1850501402636,343.8504452158144,0.051591284065952474,0.10174046725566814
326.22332368376624,343.81457714437585,0.05245362409756072,0.1017403991980227
326.38245092055934,343.6649439773227,0.055899753768094335,0.10169183843606357
326.46562302847934,343.5864193301983,0.057622811792070086,0.10169170455179506
326.50810836260194,343.5462271131903,0.058484339130448953,0.10169163760680326
326.775965175442,343.2925991879379,0.06360735448727145,0.10173908984104234
326.9673860251522,343.11251549084596,0.0669753878932559,0.10160885062178639
327.32666632866494,342.77505045703793,0.07301875650496305,0.10155916941379854
327.54518850533464,342.56847386209586,0.07648323435752313,0.1023753620352907
327.6012853416086,342.51520924128613,0.07735615599263392,0.10237529537506279
327.71526999025787,342.4067990468377,0.07907721879963714,0.10088853439143493
328.38610085255544,341.7681862637114,0.08853054513982968,0.10237444097238943
328.91925574072815,341.2563147313839,0.09542804596622599,0.102937053817878
329.3430541634429,340.84436325440066,0.1006546177062649,0.10134959033331811
329.8634605502523,340.33457684534216,0.10660969218498208,0.09964023135676563
329.94019029898084,340.2593753895881,0.10743702009770162,0.09963967217426156
330.9896899921623,339.2241943612652,0.11855679468462772,0.1019783398718246
331.77143246041595,338.4425836854676,0.12614302353449836,0.09937201857233638
331.95202330209673,338.26289820873114,0.12778875406542411,0.0993718782790102
332.04317737951175,338.1721121739464,0.1286513503284049,0.10175577307957341
332.50687701482826,337.7078221892343,0.13289641079514927,0.09937144281552594
332.98624108804944,337.2299564946831,0.13705041463600956,0.10175514782692179
334.9284729495494,335.25749287529925,0.15335623777934876,0.10135313392895567
335.80242267880175,334.3525425287477,0.16025967307397207,0.1011808233314307
336.25136615891324,333.88296145670546,0.16371693806877585,0.102085079130187
336.59386438277807,333.52398413539845,0.16623945259199077,0.10208408301481238
337.76926275298956,332.28269397423236,0.17473270370693117,0.1018347412837316
338.13235578698243,331.8974560909778,0.1773244769420783,0.10183539811592844
338.6230701785317,331.3734261306033,0.18077139661203423,0.101659860892428
339.1211966487004,330.83747248380064,0.18421446180243176,0.10160470210927393
340.01083590249857,329.8717688097109,0.1901500823501174,0.10160424836617858
340.1397731490211,329.7309065946938,0.19096328746731067,0.09879230448687931
340.2692836165763,329.58946821550217,0.19177532770075037,0.09872241146530976
341.4574623472237,328.2866444533743,0.19928812371855034,0.10112423726203043
342.13409261860147,327.5384026440924,0.2033195175229626,0.09562435179237372
342.40881495176365,327.23513997040385,0.20502361241367834,0.10112381253704557
343.81334912833404,325.6801201988979,0.21322844278190076,0.09799287635165266
346.0217120513543,323.2341157009061,0.22529919956056502,0.09758210260416741
346.47814133190457,322.72920537259887,0.22766351351255168,0.09713827366660481
350.12664697417785,318.6746699336442,0.24589900497101158,0.09632720946278045
350.2908046103253,318.49055337512493,0.2466711102389493,0.09632631366015852
352.2960515677474,316.2303568162886,0.25610664581501774,0.09657252680476518
353.67891866869724,314.6952910620893,0.25968252213176085,0.09740970879096619
357.1246513240115,311.08961976301043,0.2647807852309242,0.10501053743288417
357.689875817371,310.5337544151398,0.2639909989490088,0.03402344283577066
